id,name,host_id,host_name,host_since,neighbourhood,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,availability_365,number_of_reviews,calculated_host_listings_count,reviews_per_month,review_scores_value
315820,76m2 app near center&park&amstel,1743575,Anna,13-02-2012,Oud-Oost,Apartment,Entire home/apt,4,2,2,107,4,166,46,1,0.57,10
319985,Elegant Appartement Central Location.,1640702,J,23-01-2012,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,1,2,169,2,139,215,2,2.68,9
320689,Familyhome easy airport connection!,1642815,Janey,23-01-2012,Zuid,Apartment,Entire home/apt,4,2,2,88,1,0,32,1,0.4,9
325165,Studio in the centre of Amsterdam,1636818,Janneke,22-01-2012,Centrum-Oost,Apartment,Entire home/apt,2,0,1,80,3,0,24,1,0.35,9
329577,Luxery apartment next to the Vondelpark,1682737,Mar,01-02-2012,Zuid,Apartment,Entire home/apt,4,2,2,190,2,21,36,1,0.44,9
331946,Lovely FAMILY house near Vondelpark,1687595,Sebastiaan,02-02-2012,De Baarsjes - Oud-West,Loft,Entire home/apt,4,4,4,275,2,0,23,1,0.37,10
335197,"95m2 app, 2-4 people, happy reviews",1706915,Merijn,06-02-2012,Centrum-West,Apartment,Entire home/apt,4,2,2,175,3,1,102,1,1.26,9
340994,Stay at 'Perfect appartement in the center' by the,1730202,Anja,10-02-2012,Centrum-Oost,Apartment,Entire home/apt,2,1,1,140,4,65,34,1,0.42,10
342540,cosy quiet studio  garden view C,1738291,Rijmert,12-02-2012,Watergraafsmeer,Bed and breakfast,Private room,2,1,2,72,2,334,226,1,2.78,9
343094,Amstel Nest - an urban retreat for two,1740785,Rob & Fang,12-02-2012,Oud-Oost,House,Private room,2,1,1,96,3,240,298,2,3.71,10
345397,Spacious typical A'dam APT 120mtr,1751751,Nyika,14-02-2012,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,2,2,169,2,0,38,1,0.47,9
347272,Very cute and comfy Jordaan apartment :),317696,Maud,13-12-2010,Centrum-West,Apartment,Entire home/apt,2,1,1,129,4,5,50,1,0.62,9
349208,Cozy room at Magnolia,1029506,Mercedes,28-08-2011,Oud-Oost,House,Private room,2,1,2,75,2,314,81,1,1.05,9
350271,Luxe boat AMSTERDAM IJBURG!!!,1775032,Agustina,19-02-2012,IJburg - Zeeburgereiland,Boat,Entire home/apt,4,3,3,395,7,358,3,1,0.07,8
356220,"City Centre/Canalzone, comfy, cozy and quiet room!",1801815,Ingrid,24-02-2012,Centrum-Oost,Apartment,Private room,2,1,2,120,2,3,160,1,1.96,9
356424,Sunny appartment in Westerpark,1803801,Annemarie,24-02-2012,Westerpark,Apartment,Entire home/apt,3,1,1,100,5,0,16,1,0.2,10
357980,★ STYLISH FAMILY HOME - CITY CENTER,1811745,Marre,26-02-2012,De Baarsjes - Oud-West,Townhouse,Entire home/apt,4,4,4,245,2,6,70,1,0.86,10
359298,Sunny Roof Top in Beautiful Area,1817922,Olly & Josh,27-02-2012,Centrum-Oost,Apartment,Entire home/apt,2,1,1,150,4,123,108,1,1.33,9
359408,Comfortable apt. in city center,1818342,Linda,27-02-2012,Centrum-West,Apartment,Entire home/apt,2,1,1,99,3,1,66,1,0.84,9
361342,★ Stunning City Centre Apartment #3,1826139,Jan,28-02-2012,Centrum-West,Serviced apartment,Entire home/apt,2,2,4,299,4,13,94,7,1.17,9
362458,"Bright, newly renovated apartment in Center-East",1831568,Roel,29-02-2012,Centrum-Oost,Apartment,Entire home/apt,2,1,1,80,4,14,47,1,0.65,10
364728,Fancy decorated little Tsarina  privéapartment,1155851,Tsarina,14-09-2011,Centrum-Oost,Apartment,Entire home/apt,4,2,4,129,2,316,148,2,1.83,9
366438,Amsterdam@ city centre & canal view,1849988,Nicolet,03-03-2012,Centrum-Oost,Loft,Private room,4,1,2,170,2,160,394,1,4.86,9
367107,"PEACEFUL HOME IN HISTORIC CENTRE, NEXT TO AMSTEL",1853421,Marijn,04-03-2012,Centrum-Oost,Apartment,Entire home/apt,2,1,1,170,3,8,6,1,0.15,9
367491,Lovely bright apt. heart Amsterdam,1855417,Maarten,04-03-2012,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,165,2,13,58,1,0.71,10
370695,Pied a Terre in top located canal,1294098,Fernando,15-10-2011,Centrum-West,Apartment,Entire home/apt,4,2,4,190,7,63,104,2,1.3,9
370870,Cute place in Amsterdam Center,1868839,Kris,06-03-2012,Centrum-Oost,Apartment,Entire home/apt,2,0,2,100,5,14,40,1,0.49,10
378523,Freedom on the water!,1901477,Caroline,11-03-2012,Centrum-Oost,Boat,Entire home/apt,2,1,1,280,3,152,88,1,1.16,10
379143,Pent House Apartment Large Private Room!,1887873,Dom,09-03-2012,De Pijp - Rivierenbuurt,Apartment,Private room,2,1,1,85,3,74,82,1,4.06,10
379885,Studio @Houseboat-BEST VIEW@amstel,1907015,Masha,12-03-2012,Oud-Oost,Boat,Entire home/apt,2,1,1,199,3,314,41,2,0.51,8
384909,"Central Loft, Great Rooftop Terrace",1927004,Lisanne,15-03-2012,Centrum-West,Loft,Entire home/apt,3,1,1,199,2,0,104,1,1.28,9
386479,CHARMING B&B IN AMSTERDAM JORDAN 1,1934192,Agnes,16-03-2012,Centrum-West,Apartment,Private room,3,1,2,100,2,17,113,2,1.43,7
387644,"Lovely apt, Amsterdam /Jordaan.",1939619,Melih,17-03-2012,Westerpark,Apartment,Entire home/apt,4,2,2,300,4,0,51,1,0.65,10
390894,Luxury apartment in the best area,1954555,Floris,18-03-2012,Centrum-West,Apartment,Entire home/apt,3,1,2,225,1,355,34,1,0.43,10
392003,CHARMING B&B IN AMSTERDAM JORDAN 2,1934192,Agnes,16-03-2012,Centrum-West,Apartment,Private room,2,1,1,55,2,12,165,2,2.09,7
396125,Room in Jordaan Heart of Amsterdam,1979865,Carolyn,21-03-2012,Centrum-West,Apartment,Private room,2,1,1,70,3,23,503,1,6.24,10
400325,Cozy City Centre Studio Apartment !,1998272,Sascha,24-03-2012,Centrum-Oost,Apartment,Entire home/apt,2,1,1,140,2,0,53,1,0.65,9
402353,Vintage apartment with roof terrace,2008330,Lidy,26-03-2012,Watergraafsmeer,Apartment,Entire home/apt,2,1,1,130,2,202,121,1,1.55,9
406794,Beautiful spacious 130m family home,325306,Michiel,22-12-2010,Oud-Oost,House,Entire home/apt,4,2,3,150,2,0,8,1,0.24,10
408794,Rooftop Terrace Luxury Loft Centre Amsterdam,2035506,Janto (B),30-03-2012,De Baarsjes - Oud-West,Apartment,Entire home/apt,3,1,2,129,3,5,23,1,0.31,9
409893,Magnificent canal-apt A'dam 1st flr,2040542,Maud,31-03-2012,Centrum-Oost,Apartment,Entire home/apt,4,1,2,160,6,240,96,3,1.2,9
410998,Perfect location - 2-bdrm ideal for a family of 3,2046301,Nina,01-04-2012,De Baarsjes - Oud-West,Apartment,Entire home/apt,3,2,2,120,2,0,6,1,0.12,9
414865,"Charming house, perfect for two!",2063261,Miranda,03-04-2012,Zuid,Apartment,Entire home/apt,2,1,1,115,4,55,7,1,0.17,9
414917,Cent Adam Lux (2-4p) Apt 90 sqm(m2),2063612,Jan,03-04-2012,Centrum-Oost,Apartment,Entire home/apt,4,2,3,299,180,358,78,1,0.98,9
415619,Sunny Amsterdam East Harbor View,1336633,Stephan,26-10-2011,Oostelijk Havengebied - Indische Buurt,Apartment,Entire home/apt,3,1,1,145,2,247,57,1,0.72,9
418098,Beautiful 19th Cent. City Apartment,2078292,Annemarije,05-04-2012,De Baarsjes - Oud-West,Apartment,Entire home/apt,4,2,2,185,3,0,19,1,0.24,9
418901,Authentic Jordaan - Central Luxury,1005087,Wytse,22-08-2011,Centrum-West,Apartment,Entire home/apt,4,2,4,260,7,272,39,2,0.5,9
422044,★ City Centre Loft #4,1826139,Jan,28-02-2012,Centrum-West,Apartment,Entire home/apt,3,3,5,275,7,260,128,7,1.61,9
424248,Spacious apartment with balcony!,2108995,Marieke,10-04-2012,Geuzenveld - Slotermeer,Apartment,Entire home/apt,2,1,1,105,2,155,30,1,0.37,8
425575,Magnificent canal-apt A'dam 2nd flr,2040542,Maud,31-03-2012,Centrum-Oost,Apartment,Entire home/apt,4,0,4,140,6,324,92,3,1.15,9
431206,FAMILY HOUSE-PERFECT LOCATION! Available for Xmas,2143683,Lotte,15-04-2012,Zuid,House,Entire home/apt,5,3,3,250,2,0,21,1,0.27,8
431635,Sunny apartment with cat,1939922,Hannes,17-03-2012,Bos en Lommer,Apartment,Entire home/apt,2,2,1,65,3,0,13,1,0.17,10
432233,Beautiful apartment @ true center,2144360,Feiko,15-04-2012,Centrum-Oost,Apartment,Entire home/apt,4,1,1,300,3,363,23,1,0.29,9
432610,Big apartment with great sunshine!,1725242,Tolga,09-02-2012,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1,1,99,1,98,0,3,t,0
432750,Apartment with the great sunshine!,1725242,Tolga,09-02-2012,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1,1,28,10,0,1,3,0.22,10
434097,"Cosy Studio Canalside, CENTRE.",2157711,Olga,17-04-2012,Centrum-Oost,Apartment,Private room,2,1,2,82,2,29,175,1,2.52,9
437757,COOL DESIGN HOUSE with WiFi,2174719,Natalie,19-04-2012,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,2,1,1,109,4,35,113,1,1.41,9
438089,STUDIO FOR 2 VONDELPARK AMSTERDAM,2064560,Har,03-04-2012,De Baarsjes - Oud-West,Bed and breakfast,Private room,2,1,1,99,2,136,133,2,1.76,10
439097,Bright apt in central Amsterdam,2181530,Janneke,20-04-2012,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,125,4,0,48,2,0.71,9
440992,Charming houseboat near Olympic St.,2191136,Jan,21-04-2012,Zuid,Boat,Entire home/apt,4,2,2,150,3,42,92,1,1.16,9
441424,Whole house in center of Amsterdam.,2193861,Marco,22-04-2012,Oostelijk Havengebied - Indische Buurt,House,Entire home/apt,4,3,3,150,3,41,27,1,0.35,9
442105,SPACIOUS & LUXURY CANAL APARTMENT WITH GARDEN,2196820,Genna,22-04-2012,De Baarsjes - Oud-West,Apartment,Entire home/apt,4,2,2,250,2,225,102,1,1.3,9
443698,The Warehouse: at home in Amsterdam,2204326,Petra,23-04-2012,Centrum-Oost,Guest suite,Private room,2,1,1,135,1,193,46,2,0.59,10
444935,Fantastic apartment right in the city centre,2059471,Daisy,03-04-2012,Centrum-Oost,Townhouse,Entire home/apt,2,1,1,149,4,0,9,1,0.34,9
446592,Three colourful rooms in artist house,1543378,Daniel And Thera,28-12-2011,De Pijp - Rivierenbuurt,House,Private room,3,1,1,100,2,350,184,1,2.31,9
446999,Guestroom VONDELPARK AMSTERDAM,2064560,Har,03-04-2012,De Baarsjes - Oud-West,Bed and breakfast,Private room,2,1,1,89,2,142,245,2,3.27,9
447151,creative ground floor house close to Vondelpark,2220492,Raymond,25-04-2012,Zuid,Apartment,Entire home/apt,2,1,1,85,4,4,70,1,0.87,9
450767,Houseboat 'Saturnus' Amsterdam,2238440,Richard En Birgit,27-04-2012,Centrum-Oost,Apartment,Entire home/apt,4,2,3,255,3,117,59,3,0.78,9
451408,Spacious Tasteful 3BR Street Level near Museums,1739359,Gijs & Brigitte,12-02-2012,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,4,3,3,240,4,4,44,1,0.55,10
451719,FABULOUS MODERN LOFT IN JORDAAN,2243649,Martin & Smadar,28-04-2012,Centrum-West,Apartment,Entire home/apt,4,1,3,175,3,320,60,2,0.76,10
454056,Lovely house at Docklands + 2 bikes,2255820,Jaap,30-04-2012,Oostelijk Havengebied - Indische Buurt,House,Entire home/apt,2,1,1,125,4,0,28,1,0.36,10
455881,"Superb, quiet home with garden!",81046,Fabienne,14-02-2010,Oud-Oost,Apartment,Entire home/apt,4,3,3,175,3,82,18,1,0.23,10
460469,Great apartment near the centre ,1997447,Suzan,24-03-2012,Oud-Oost,Apartment,Entire home/apt,2,1,1,110,3,0,46,1,0.58,9
462341,Central 17th Century Unique House,2297302,Milen & Joes,05-05-2012,Centrum-West,House,Entire home/apt,2,2,2,170,3,2,26,1,0.59,10
462809,Studio with harbour view and parkin,2299713,Janny,05-05-2012,Oostelijk Havengebied - Indische Buurt,Other,Private room,2,1,2,72,3,9,211,1,2.71,9
466259,VILLA on WATER:BestView&Oase ofRest,1907015,Masha,12-03-2012,Oud-Oost,House,Entire home/apt,4,3,3,235,3,0,2,2,0.06,8
467103,Luxurious apartment @ Dam Square,2313040,Willem,07-05-2012,Centrum-West,Apartment,Entire home/apt,2,1,1,160,2,0,150,1,1.89,9
467581,"Canal view house, perfect location",2321097,Melissa,08-05-2012,Centrum-West,Apartment,Entire home/apt,4,2,4,240,3,0,153,6,1.94,9
467852,Luxury Canal House in the heart of Amsterdam City,8003829,Christian,07-08-2013,Centrum-West,Serviced apartment,Entire home/apt,8,4,8,647,7,271,16,2,0.2,9
474452,xx,2352274,Alexander,12-05-2012,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,125,3,0,28,1,0.41,9
480245,Cosy apartment along the Amstel.,2378237,Rachelle,15-05-2012,Oud-Oost,Condominium,Entire home/apt,2,1,1,150,2,0,14,1,0.32,9
481664,"Einzigartiges Hausboot ""De Calidris!",1382273,Eltjo & Liselore,07-11-2011,Westerpark,Guest suite,Private room,2,1,1,105,2,276,362,2,6.04,9
483779,Spacious studio apartment in A'dam,2395278,Alex,17-05-2012,Slotervaart,Apartment,Private room,2,0,1,72,2,0,38,1,1.47,10
484836,Modern 3 bedroom apt. + garden near Jordaan,2396890,Esther,17-05-2012,De Baarsjes - Oud-West,Apartment,Entire home/apt,4,3,3,140,3,13,51,1,0.65,10
485237,Spacious home with sunny terrace €75/2p,2402296,Corry,17-05-2012,Slotervaart,Condominium,Entire home/apt,2,1,1,75,1,0,31,1,0.4,9
489418,Central quiet ap'ment with parcview,2418579,Julia,20-05-2012,Bos en Lommer,Apartment,Entire home/apt,5,2,4,79,2,0,96,1,1.22,9
489832,Authentic spacious house in great location.,2421854,Margreet,20-05-2012,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,130,7,119,29,1,0.4,10
494433,"Central, cozy apartment + garden!",907405,Yahav,02-08-2011,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,90,4,0,16,2,0.21,10
495862,2 floor garden facing Vondelpark,2449055,Marieke,23-05-2012,De Baarsjes - Oud-West,Apartment,Entire home/apt,4,2,4,400,4,291,11,1,0.17,9
496953,Spacious family apartment in city centre! (160m2),2453971,Kim,24-05-2012,De Baarsjes - Oud-West,Loft,Entire home/apt,4,3,6,350,2,0,28,1,0.37,10
498514,Private Apartment Good Area + Bikes,2460925,Hans,25-05-2012,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,3,2,2,140,3,125,23,1,0.31,10
500516,Stay at the canal side!Centre A'dam,2469696,Rosemarijn,26-05-2012,Centrum-Oost,Apartment,Entire home/apt,2,1,4,155,1,218,18,1,0.27,10
502869,"Light filled, one bedroom delight",2480479,Claire,28-05-2012,Westerpark,Apartment,Entire home/apt,2,1,1,110,3,22,16,1,0.21,10
503629,"Quiet & spacious apt, near Museums & Concertgebouw",2483843,Alban,28-05-2012,Zuid,Apartment,Entire home/apt,5,3,3,114,4,0,9,1,0.14,10
505012,Centre Amsterdam perfect for family,1645998,Djoke,24-01-2012,Centrum-Oost,Apartment,Entire home/apt,4,3,5,299,3,163,54,1,0.72,9
505650,Stylish Design Apartment,2492723,Irene,29-05-2012,Zuid,Apartment,Private room,3,2,3,130,3,265,101,2,1.35,10
505804,Light studio in centre of Amsterdam,2493425,Simone,29-05-2012,Westerpark,Apartment,Entire home/apt,2,1,1,85,3,2,87,1,1.12,9
507598,Canal View Apartment! Jordaan Area,2501656,Carinia,30-05-2012,Centrum-West,Apartment,Entire home/apt,5,2,3,400,2,116,56,1,0.72,9
510836,★ Combo City Centre Apartments,1826139,Jan,28-02-2012,Centrum-West,Serviced apartment,Entire home/apt,7,5,8,700,7,294,108,7,1.54,9
513743,Luxury 200m2 Private HV Houseboat,2531171,Carmen,03-06-2012,Oostelijk Havengebied - Indische Buurt,Houseboat,Entire home/apt,4,4,4,460,3,12,35,3,0.45,9
514946,Typical Amsterdam apt. in center,2536209,Martijn,03-06-2012,Watergraafsmeer,Apartment,Entire home/apt,2,1,1,120,5,0,6,1,0.09,10
515088,Familyfriendly Suite incl breakfast,2536879,Hansje,03-06-2012,Noord-Oost,Apartment,Private room,4,1,2,130,2,353,1,1,0.22,0
515921,Apartment near vondelpark & centre,2541099,Anne-Marie,04-06-2012,Zuid,Apartment,Entire home/apt,4,2,1,100,2,73,63,1,0.8,8
517092,4 bedroom apartment near the park,2041793,Bas,31-03-2012,De Baarsjes - Oud-West,Apartment,Entire home/apt,5,4,3,135,6,0,0,1,t,0
517996,Bright Canal house with amazing view! @the Jordaan,2550339,Aemilia,05-06-2012,Centrum-West,Apartment,Entire home/apt,2,1,1,160,3,56,18,1,0.24,9
522471,Beautiful grand appartment (135 m2),2569931,Harriet,07-06-2012,Bos en Lommer,Apartment,Entire home/apt,4,3,3,180,4,0,21,1,0.31,10
528022,Somewhere Else,2594559,Els,10-06-2012,Westerpark,Boat,Private room,2,1,1,110,2,302,132,1,5,10
528594,Connect-Inn: Clear & Cheerful,2597146,Mathilde,10-06-2012,Slotervaart,Apartment,Private room,2,1,1,80,1,0,72,3,0.93,10
528704,LOVELY REAL AMSTERDAM APARTMENT,2597578,Lotte,10-06-2012,De Pijp - Rivierenbuurt,Apartment,Private room,2,1,1,60,60,64,48,1,0.62,9
529174,Luxury Canal House in the heart of Amsterdam City,8003829,Christian,07-08-2013,Centrum-West,Serviced apartment,Entire home/apt,8,4,8,600,7,308,68,2,0.88,9
530136,Content In the Pijp for One Person,2604093,Sharon,11-06-2012,Centrum-Oost,Apartment,Private room,1,1,1,55,2,329,306,1,3.9,9
532727,Spacious apt/ground floor/100m2/local neighborhood,2276324,Noor,02-05-2012,Zuid,Apartment,Entire home/apt,4,2,4,170,3,339,22,1,0.35,9
533623,Spacious Apartment  Amsterdam Zuid,2622306,Jeanne,12-06-2012,Zuid,Apartment,Entire home/apt,3,2,2,150,3,0,39,1,0.73,9
537321,Comfortable and pleasant apartment,2639261,Vera,14-06-2012,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,149,2,40,24,1,0.73,9
538723,Beautiful ground floor apartment ,356740,Dimphy,21-01-2011,Watergraafsmeer,Condominium,Entire home/apt,4,2,2,140,4,2,50,1,0.64,9
538844,Museum Area,2646706,Jan,15-06-2012,De Baarsjes - Oud-West,House,Private room,2,1,1,70,1,4,275,3,4.06,8
539036,Amsterdam Houseboats | De Hoop,82145,Wim,17-02-2010,Centrum-Oost,Boat,Entire home/apt,4,2,2,288,3,99,58,2,0.76,8
539579,Small cozy private attic room !,1305208,Savina,18-10-2011,De Baarsjes - Oud-West,Guest suite,Private room,2,1,1,60,2,311,151,1,2.01,9
539700,Nice & bright apt. in Amsterdam,2651853,Floor,16-06-2012,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,95,4,0,20,1,0.26,9
540194,Large central historic family home,746739,Dominique,26-06-2011,Centrum-West,Apartment,Entire home/apt,4,2,2,250,3,158,16,1,0.21,9
543262,Boutique apt-I/museums/Vondelpark/Concert Hall,534206,Linda,25-04-2011,Zuid,Apartment,Entire home/apt,3,2,3,150,2,97,55,1,0.88,9
543930,Family Friendly Spacious Appartment,2674073,Daan & Jelena,18-06-2012,Oud-Oost,Apartment,Entire home/apt,4,2,4,139,4,0,7,1,0.09,10
543932,PLAYFUL SPLIT-LEVEL LOFT+GARDEN,2303229,Dirk,06-05-2012,Westerpark,Loft,Entire home/apt,4,1,2,295,4,365,106,1,1.36,9
544506,Luxury apartment + private garden-5 nights minimum,2677807,Sander,19-06-2012,Bos en Lommer,Apartment,Entire home/apt,4,1,4,200,5,345,47,1,0.63,9
546215,"Light and Spacious Place, Amsterdam",2534678,Jurko,03-06-2012,Slotervaart,Apartment,Entire home/apt,2,1,1,105,5,316,24,1,0.31,9
546221,"Authentic Houseboat city center, A'dam",2673467,Hilda,18-06-2012,Centrum-Oost,Boat,Entire home/apt,4,2,4,199,2,59,185,1,2.45,9
549310,3 bedrooms Apartment+Garden,2699033,Barbara,21-06-2012,De Baarsjes - Oud-West,Apartment,Entire home/apt,6,3,4,230,1,5,32,1,0.78,9
550783,Charming canal apartment (75m2),2707013,Jesse,21-06-2012,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,110,2,0,23,1,0.58,9
551606,Spacious house at waterfront,2710951,Anna,22-06-2012,Oostelijk Havengebied - Indische Buurt,House,Entire home/apt,4,3,4,299,3,70,46,1,0.67,9
552145,"Near city center, green area, WIFI",2460631,Lardy,25-05-2012,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,1,1,50,5,0,18,1,0.23,9
552300,"Spacious house, city centre +garden",1500854,Stephanie,13-12-2011,Oud-Oost,House,Entire home/apt,5,3,3,175,3,96,11,1,0.17,8
555225,Lovely house close to the Jordaan!,2727759,Sophie,24-06-2012,Westerpark,Apartment,Entire home/apt,2,1,2,125,2,0,10,1,0.25,9
555399,Amsterdam - conveniently located,1829820,Gina,29-02-2012,De Baarsjes - Oud-West,Apartment,Entire home/apt,4,1,2,120,1,0,22,1,0.28,9
556829,peaceful stay near city centre,2737834,Sophia,25-06-2012,Buitenveldert - Zuidas,Apartment,Entire home/apt,2,1,1,99,3,1,19,1,0.25,9
561297,Room available in city centre apartment.,72249,Hanneke,21-01-2010,Centrum-West,Apartment,Private room,1,2,1,129,1,334,11,2,0.2,9
561713,Spacious duplex apartment + terrace near centre,2761838,Yulia,27-06-2012,Oud-Oost,Apartment,Entire home/apt,4,4,4,195,4,0,5,1,0.06,10
563682,THE COSY HOUSE | AMSTERDAM,2460218,Joëlle,25-05-2012,Centrum-West,House,Entire home/apt,4,3,2,250,10,69,2,1,0.03,10
564826,Beautiful apartment + Lovely garden.,2778131,Clementine,29-06-2012,De Pijp - Rivierenbuurt,Apartment,Entire home/apt,3,2,2,150,4,0,15,1,0.19,10
565735,Cosy apt 3rd fl A'dam Keizersgracht,2040542,Maud,31-03-2012,Centrum-Oost,Apartment,Entire home/apt,4,2,2,175,6,324,107,3,1.38,9
568446,Pretty apt in the center of A'dam,2797260,Noriko,01-07-2012,Centrum-Oost,Apartment,Private room,2,1,2,110,3,3,79,1,1.04,9
568613,Private studio in lively Oud-West,2798173,Petra,01-07-2012,De Baarsjes - Oud-West,Apartment,Private room,2,1,2,90,10,5,31,1,0.49,9
569499,Lovely Studio Apartment In A Lively Neighbourhood,2717897,Mila,23-06-2012,Oud-Oost,Apartment,Entire home/apt,2,1,1,95,3,6,3,1,0.27,9
570753,Southern Comfort near Vondelpark,2439449,Henriette,22-05-2012,Zuid,Bed and breakfast,Private room,3,1,2,65,3,262,320,1,4.13,10
571029,"Spacious, 2 bedrooms & garden close to the centre!",2810037,Rosa,02-07-2012,De Baarsjes - Oud-West,Apartment,Entire home/apt,4,2,2,150,3,0,10,1,0.13,9
571130,Monumental Amsterdam Canalhouse,2809841,Marlies,02-07-2012,Centrum-West,Apartment,Entire home/apt,2,1,1,125,3,0,5,1,0.12,10
572208,AMS CENTRAL FAMILY HOME with huge garden.,2815910,Yaz,03-07-2012,De Baarsjes - Oud-West,Apartment,Entire home/apt,2,2,1,206,2,0,26,1,0.4,10
575603,Loft right in the city centre,2830952,Henning,04-07-2012,Centrum-Oost,Loft,Entire home/apt,4,4,8,245,5,0,10,2,0.19,9
575615,Appartment in centre of Amsterdam.,2831228,Veronique,04-07-2012,Centrum-Oost,Apartment,Entire home/apt,5,3,4,200,2,6,29,1,0.38,9
